YM,brand,product,category,pu,rev
2020-11,pmma,3829176,,4,42.95
2020-11,pocketbook,1559413,computers.ebooks,3,447.96
2020-11,pocketbook,1622466,computers.ebooks,2,533.61
2020-11,pocketbook,1756548,computers.ebooks,2,294.26
2020-11,pocketbook,3570872,computers.ebooks,1,405.4
2020-11,pocketbook,4027952,computers.ebooks,17,6962.489999999998
2020-11,polaris,42990,,1,87.9
2020-11,polaris,547359,appliances.kitchen.blender,1,107.76
2020-11,polaris,811021,,1,40.67
2020-11,polaris,1250211,appliances.iron,1,47.71
2020-11,polaris,1666511,appliances.kitchen.blender,1,175.76
2020-11,polaris,1769608,appliances.kitchen.meat_grinder,1,47.84
2020-11,polaris,3830154,appliances.environment.air_heater,1,81.84
2020-11,polaris,4155205,,1,53.37
2020-11,polaris,4155206,,1,53.37
2020-11,powercolor,4079061,computers.components.videocards,9,4793.76
2020-11,powercolor,4079110,computers.components.videocards,2,929.04
2020-11,powercolor,4183850,computers.components.videocards,3,2147.55
2020-11,powercom,4079262,,1,543.25
2020-11,powercom,4154184,,1,1188.38
2020-11,procase,1803853,,1,140.76
2020-11,procase,1813585,,1,84.79
2020-11,procase,3422565,,1,102.1
2020-11,procase,4171019,computers.components.power_supply,2,290.76
2020-11,proskit,1306447,construction.tools.soldering,1,45.14
2020-11,qcyber,1714050,computers.peripherals.keyboard,1,25.08
2020-11,qumo,4170526,electronics.audio.acoustic,1,23.51
2020-11,rapoo,3790940,computers.peripherals.mouse,2,70.5
2020-11,rapoo,3790941,computers.peripherals.mouse,2,141
2020-11,rapoo,3790948,computers.peripherals.keyboard,1,33.81
2020-11,redline,941209,kids.toys,1,26.04
2020-11,redline,941210,kids.toys,1,39.06
2020-11,redmond,42953,,1,264.96
2020-11,redmond,606237,,4,127.26000000000002
2020-11,redmond,768559,appliances.kitchen.coffee_machine,1,88.37
2020-11,redmond,1571007,,4,447.58
2020-11,redmond,1614100,,2,349.46999999999997
2020-11,redmond,1887911,,3,1374
2020-11,redmond,3701215,,1,29.81
2020-11,redmond,3792833,appliances.iron,1,89.34
2020-11,redmond,4102244,appliances.kitchen.blender,3,615.1
2020-11,redragon,4099067,computers.peripherals.keyboard,1,54.02
2020-11,rekam,852559,electronics.camera.video,1,110.63
2020-11,remax,1453086,construction.tools.light,3,211.12
2020-11,resmed,1247568,stationery.cartrige,1,34.66
2020-11,rexant,1022524,,1,37.57
2020-11,ricoh,1047073,computers.peripherals.printer,6,1389.3600000000001
2020-11,ricoh,1080093,computers.peripherals.printer,5,1340.8500000000001
2020-11,ricoh,1399860,computers.peripherals.printer,1,1308.88
2020-11,ricoh,1400089,stationery.cartrige,1,75.05
2020-11,ricoh,1734501,stationery.cartrige,1,144.49
2020-11,ritmix,955583,computers.desktop,1,9.21
2020-11,ritmix,1029948,,1,15.03
2020-11,ritmix,1586346,electronics.audio.dictaphone,1,289.52
2020-11,ritmix,1812553,computers.peripherals.mouse,1,19.24
2020-11,ritmix,3552201,electronics.audio.headphone,1,12.54
2020-11,ritmix,3620813,electronics.audio.microphone,6,472.41
2020-11,ritmix,3642413,,1,68.86
2020-11,ritmix,3829280,,1,43.79
2020-11,ritmix,4078817,auto.accessories.player,1,32.83
2020-11,ritmix,4155918,electronics.audio.acoustic,1,83.24
2020-11,robiton,3551098,stationery.battery,1,3.14
2020-11,roccat,4154733,computers.peripherals.mouse,3,216.48
2020-11,roccat,4154734,computers.peripherals.keyboard,1,73.68
2020-11,roccat,4154735,computers.peripherals.keyboard,1,97.41
2020-11,roccat,4154736,computers.peripherals.keyboard,3,339.51
2020-11,saitek,1008716,computers.peripherals.joystick,16,4187.699999999999
2020-11,samsung,535335,computers.peripherals.monitor,1,188.43
2020-11,samsung,542812,electronics.audio.headphone,1,37.9
2020-11,samsung,886022,,9,265.7
2020-11,samsung,886023,,5,174.90000000000003
2020-11,samsung,888693,electronics.video.tv,2,718.54
2020-11,samsung,938554,,1,58.59
2020-11,samsung,949004,,4,60.32
2020-11,samsung,957591,electronics.tablet,6,128.87
2020-11,samsung,1282162,computers.components.hdd,1,375.68
2020-11,samsung,1282166,computers.components.hdd,2,121.08
2020-11,samsung,1282625,computers.peripherals.printer,1,600.74
2020-11,samsung,1282959,electronics.telephone,1,176.12
2020-11,samsung,1299841,computers.peripherals.printer,2,821.96
2020-11,samsung,1428319,electronics.tablet,1,33.34
2020-11,samsung,1428320,electronics.tablet,3,129.98999999999998
2020-11,samsung,1428321,electronics.tablet,1,38.1
2020-11,samsung,1586364,electronics.telephone,2,49.2
2020-11,samsung,1814282,electronics.telephone,4,625.8
2020-11,samsung,1843520,,7,160.59999999999997
2020-11,samsung,1848542,electronics.telephone,4,324.45
2020-11,samsung,1883336,electronics.telephone,1,33.86
2020-11,samsung,1883343,electronics.telephone,1,33.86
2020-11,samsung,1895739,electronics.telephone,3,196.55999999999995
2020-11,samsung,3537135,electronics.telephone,1,67.84
2020-11,samsung,3556377,electronics.telephone,1,263.52
2020-11,samsung,3567051,electronics.telephone,1,51.66
2020-11,samsung,3605426,electronics.telephone,1,35.87
2020-11,samsung,3616980,electronics.tablet,4,344.64
2020-11,samsung,3791410,,2,71.1
2020-11,samsung,3806734,,1,112.11
2020-11,samsung,3828891,electronics.telephone,3,205.32
2020-11,samsung,3829009,electronics.tablet,3,269.5
2020-11,samsung,3829572,electronics.tablet,14,1210.0199999999995
2020-11,samsung,4012993,electronics.telephone,2,410.64
2020-11,samsung,4047109,,2,66.16
2020-11,samsung,4051727,,1,63.02
2020-11,samsung,4102023,electronics.telephone,1,87.4
2020-11,samsung,4154152,,1,16.51
2020-11,samsung,4170505,electronics.telephone,4,277.2
2020-11,samsung,4183836,,3,227.28000000000003
2020-11,sandisk,643684,,2,22.26
2020-11,sandisk,1033857,,1,15.71
2020-11,sandisk,1038724,,7,142.94000000000005
2020-11,sandisk,1643225,,1,16.7
2020-11,sandisk,1674639,,2,150.5
2020-11,sandisk,1674772,,1,42.14
2020-11,sandisk,1820953,,1,50.57
2020-11,sapphire,893196,computers.components.videocards,12,4067.8999999999987
2020-11,sapphire,919786,computers.components.videocards,2,1590.3
2020-11,sapphire,4078916,computers.components.videocards,23,12881.74000000001
2020-11,sapphire,4079111,computers.components.videocards,3,1914.08
2020-11,sapphire,4079301,computers.components.videocards,3,801.4
2020-11,sapphire,4079565,computers.components.videocards,4,4676.039999999999
2020-11,sapphire,4155385,computers.components.videocards,8,8633.119999999999
2020-11,sapphire,4171036,computers.components.videocards,1,823.1999999999999
2020-11,sapphire,4171037,computers.components.videocards,2,728.92
2020-11,scarlett,3790863,,3,285.65000000000003
2020-11,scher-khan,821777,auto.accessories.alarm,3,471.41999999999996
2020-11,sea,877878,computers.components.power_supply,1,124.81
2020-11,seagate,717132,computers.components.hdd,1,107.11
2020-11,seagate,757620,computers.components.hdd,1,112.82
2020-11,seagate,788182,computers.components.hdd,2,367.34
2020-11,seagate,788419,computers.components.hdd,1,371.82
2020-11,seagate,788431,computers.components.hdd,1,179.13
2020-11,seagate,788438,computers.components.hdd,1,645.25
2020-11,seagate,1135340,computers.components.hdd,1,202.32
2020-11,seagate,1578270,computers.components.hdd,1,209.61
2020-11,seagate,3648602,computers.components.hdd,1,109.62
2020-11,seagate,3791592,computers.components.hdd,2,361.46
2020-11,seagate,3828883,computers.components.hdd,2,514.92
2020-11,sega,371419,,1,37.68
2020-11,sega,1400401,,8,444.80000000000007
2020-11,sega,1674874,,1,50.08
2020-11,sega,1676252,,4,209.76
2020-11,sega,3537123,,2,112.76
2020-11,sennheiser,73593,electronics.audio.headphone,1,103.48
2020-11,sennheiser,125981,computers.desktop,2,72.98
2020-11,sho-me,727028,electronics.video.tv,1,28.98
2020-11,sho-me,727029,electronics.video.tv,1,32.4
2020-11,sho-me,1622044,auto.accessories.videoregister,2,569.6
2020-11,sinbo,3675253,appliances.personal.scales,1,18.98
2020-11,sinbo,4005211,,1,33.52
2020-11,sirius,758382,electronics.telephone,1,9.83
2020-11,sirius,758927,,1,29.28
2020-11,sirius,839558,electronics.telephone,1,9.21
2020-11,sirius,874247,electronics.tablet,1,14.59
2020-11,sirius,874335,electronics.telephone,1,11.98
2020-11,sirius,951913,electronics.telephone,1,31.75
2020-11,sirius,1428390,electronics.telephone,1,1.57
2020-11,sirius,1428424,electronics.telephone,1,1.57
2020-11,sirius,1652053,electronics.telephone,4,98.4
2020-11,sirius,1666930,electronics.telephone,2,59.760000000000005
2020-11,sirius,1666931,electronics.telephone,4,96.85000000000001
2020-11,sirius,1715848,electronics.telephone,1,22.86
2020-11,sirius,1715849,electronics.telephone,1,22.86
2020-11,sirius,1715916,electronics.telephone,1,58.42
2020-11,sirius,1715918,electronics.telephone,2,101.91
2020-11,sirius,1745080,electronics.telephone,3,257.92
2020-11,sirius,1821523,electronics.telephone,1,21.75
2020-11,sirius,1821555,electronics.telephone,1,86.34
2020-11,sirius,1821557,electronics.telephone,19,566.6500000000002
2020-11,sirius,1821577,electronics.telephone,2,55.71
2020-11,sirius,1821648,electronics.telephone,1,32.86
2020-11,sirius,1821672,electronics.telephone,2,131.44
2020-11,sirius,1821803,electronics.telephone,3,91.44
2020-11,sirius,1848559,electronics.telephone,1,32.06
2020-11,sirius,1975979,electronics.telephone,2,116.64999999999999
2020-11,sirius,3033117,electronics.tablet,1,10.48
2020-11,sirius,3506432,electronics.telephone,1,58.25
2020-11,sirius,3506436,electronics.telephone,1,28.97
2020-11,sirius,3537323,electronics.telephone,1,24.13
2020-11,sirius,3634891,electronics.telephone,1,46.66
2020-11,sirius,3634934,electronics.telephone,1,38.54
2020-11,sirius,3635127,electronics.telephone,1,37.46
2020-11,sirius,3642422,electronics.telephone,1,60.76
2020-11,sirius,3755038,electronics.telephone,2,46.96
2020-11,sirius,3790899,electronics.telephone,1,36.83
2020-11,sirius,3828207,electronics.telephone,2,58.29
2020-11,sirius,3828270,electronics.telephone,2,61.08
2020-11,sirius,4013582,electronics.telephone,11,350.74
2020-11,sirius,4013586,electronics.telephone,2,98.91
2020-11,sirius,4183793,electronics.telephone,1,9.37
2020-11,sky,751833,,1,311.12
2020-11,skymoto,3758635,,2,217.14
2020-11,smartbuy,835956,computers.components.hdd,1,336.1
2020-11,smartbuy,942447,,1,20.27
2020-11,smartbuy,1021520,construction.tools.light,1,47.94
2020-11,smartbuy,1029329,construction.tools.light,2,10.11
2020-11,smartbuy,1042216,construction.tools.light,1,10.4
2020-11,smartbuy,1125826,construction.tools.light,1,28.21
2020-11,smartbuy,1370775,computers.peripherals.mouse,1,3.46
2020-11,smartbuy,1370829,construction.tools.light,1,211.12
2020-11,smartbuy,1521689,computers.components.hdd,1,43.16
2020-11,smartbuy,1547839,,2,202.04999999999998
2020-11,smartbuy,1652788,,2,6.28
2020-11,smartbuy,3605592,electronics.audio.headphone,1,61.2
2020-11,smartbuy,3665925,computers.components.hdd,1,34.13
2020-11,smartbuy,3666022,computers.components.hdd,1,153.51
2020-11,smartbuy,3668833,computers.components.hdd,1,139.44
2020-11,smartbuy,4102186,computers.components.hdd,1,58.43
2020-11,smartbuy,4102421,computers.peripherals.keyboard,1,41.41
2020-11,smartbuy,4171147,computers.components.hdd,3,292.96
2020-11,sony,243090,,3,1680.7700000000004
2020-11,sony,464229,,1,185.08
2020-11,sony,705981,electronics.video.tv,1,328.7
2020-11,sony,780828,,1,624.46
2020-11,sony,1531018,,1,478.75
2020-11,sony,1676906,auto.accessories.player,2,1094.8999999999999
2020-11,sony,3632688,electronics.audio.headphone,1,100.94999999999999
2020-11,spigen,635040,electronics.telephone,1,10.71
2020-11,spigen,778935,electronics.telephone,1,46.98
2020-11,spigen,874222,electronics.telephone,1,24.76
2020-11,spigen,1682318,electronics.telephone,1,119.36
2020-11,spigen,1682319,electronics.telephone,1,129.01000000000002
2020-11,spigen,1724344,electronics.telephone,1,59.04
2020-11,spigen,3573438,electronics.telephone,1,12.71
2020-11,spigen,4079076,electronics.telephone,1,29.52
2020-11,spigen,4100796,electronics.telephone,1,34.29
2020-11,starwind,1012544,electronics.video.tv,1,219.68
2020-11,starwind,1027636,auto.accessories.compressor,1,54.92
2020-11,starwind,1168166,electronics.video.tv,8,1376.31
2020-11,starwind,1642926,electronics.video.tv,1,395.88
2020-11,starwind,1715907,electronics.video.tv,3,240.09
2020-11,starwind,4079414,electronics.video.tv,1,87.46
2020-11,stayer,1355154,,1,32.81
2020-11,steelseries,1371114,computers.desktop,3,1656.52
2020-11,steelseries,1745153,,4,222
2020-11,steelseries,1803369,computers.desktop,2,325.77
2020-11,steelseries,1821506,computers.desktop,1,108.59
2020-11,steelseries,3536840,computers.desktop,1,414.13
2020-11,steelseries,3828462,electronics.audio.headphone,14,4026.599999999999
2020-11,steelseries,4154802,computers.peripherals.keyboard,3,843.6
2020-11,superfine,767518,stationery.cartrige,1,34.19
2020-11,superfine,864618,stationery.cartrige,1,44.26
2020-11,superfine,898989,stationery.cartrige,1,22.4
2020-11,superfine,1355028,stationery.cartrige,1,20.81
2020-11,supermicro,1135693,computers.components.motherboard,1,988.29
2020-11,supermicro,1569904,,2,49.58
2020-11,sven,16116,computers.peripherals.camera,1,32.1
2020-11,sven,16237,computers.peripherals.camera,1,18.1
2020-11,sven,271646,electronics.audio.microphone,1,10.71
2020-11,sven,780424,electronics.audio.acoustic,1,51.63
2020-11,sven,799287,electronics.audio.acoustic,1,136.83
2020-11,sven,847425,electronics.audio.acoustic,1,422.58000000000004
2020-11,sven,847515,computers.peripherals.mouse,3,93.5
2020-11,sven,949111,computers.desktop,1,42
2020-11,sven,1569747,electronics.audio.acoustic,2,217.77
2020-11,svetocopy,326436,stationery.paper,3,66.5
2020-11,swat,1443804,,1,406.75
2020-11,swat,1443807,,1,55.87
2020-11,swat,1613597,auto.accessories.player,1,30.08
2020-11,swat,1682632,auto.accessories.player,1,157.78
2020-11,swat,1768424,auto.accessories.player,2,37.46
2020-11,swat,3791152,electronics.video.tv,1,74.76
2020-11,synology,1079427,computers.components.hdd,1,502.43
2020-11,telecom,626088,,1,9.51
2020-11,telecom,871846,,1,35.62
2020-11,telecom,3759919,,1,17.81
2020-11,telefunken,1768602,computers.components.tv_tuner,2,60
2020-11,tenda,845326,computers.network.router,1,71.79
2020-11,tenda,1400127,computers.network.router,2,103.94
2020-11,termit,3698718,,2,393.1199999999999
2020-11,thermaltake,622709,,2,191.94
2020-11,thermaltake,742921,computers.components.power_supply,1,103.26
2020-11,thermaltake,742923,computers.components.power_supply,1,65.06
2020-11,thermaltake,1009728,computers.components.power_supply,1,65.13
2020-11,thermaltake,1634476,,1,189.17
2020-11,thermaltake,3581977,,1,95.38
2020-11,thomas,1400988,appliances.environment.vacuum,1,331.24
2020-11,tomahawk,842107,auto.accessories.alarm,1,36.35
2020-11,topon,609869,computers.notebook,1,57.46
2020-11,topon,610094,computers.notebook,1,127.73999999999998
2020-11,topon,611505,computers.notebook,1,13.41
2020-11,topon,611507,computers.notebook,2,46.26
2020-11,topon,611675,computers.notebook,1,14.6
2020-11,topon,611831,computers.notebook,1,18.89
2020-11,topon,616298,computers.notebook,1,30.48
2020-11,topon,628051,computers.notebook,1,61.27
2020-11,topon,631058,,1,14.6
2020-11,topon,636389,computers.notebook,1,13.65
2020-11,topon,636458,computers.notebook,1,20.95
2020-11,topon,665179,computers.notebook,1,59.04
2020-11,topon,775490,computers.notebook,1,20
2020-11,topon,777528,computers.notebook,1,25.29
2020-11,topon,777535,computers.notebook,1,15.24
2020-11,topon,777673,computers.notebook,1,33.65
2020-11,topon,883919,appliances.environment.vacuum,4,143.48
2020-11,topon,884016,appliances.environment.vacuum,1,38.25
2020-11,topon,885824,computers.notebook,3,95.25
2020-11,topon,885865,computers.notebook,1,23.17
2020-11,topon,910115,,1,57.14
2020-11,topon,910126,computers.notebook,1,81.9
2020-11,topon,910132,computers.notebook,2,98.10000000000001
2020-11,topon,1006967,computers.notebook,6,391.09
2020-11,topon,1027568,computers.notebook,1,9.14
2020-11,topon,1135562,,1,90.48
2020-11,topon,1135572,,1,26.83
2020-11,topon,1247958,appliances.environment.vacuum,1,44.13
2020-11,topon,1282236,computers.notebook,1,55.56
2020-11,topon,1296130,computers.notebook,1,16.19
2020-11,topon,1503541,appliances.environment.vacuum,1,160
2020-11,topon,1503895,,1,35.56
2020-11,topon,1506673,,1,56.2
2020-11,topon,1506768,,2,88.11
2020-11,topon,1507016,computers.notebook,1,20.32
2020-11,topon,1651978,appliances.environment.vacuum,4,115.56
2020-11,topon,1666599,computers.notebook,2,68.1
2020-11,topon,1666699,computers.notebook,1,32.7
2020-11,topon,1666909,computers.notebook,1,58.42
2020-11,topon,1703580,,1,583.8
2020-11,topon,1703581,,1,129.84
2020-11,topon,1848352,computers.notebook,1,58.71
2020-11,topon,3422502,computers.notebook,1,21.43
2020-11,topon,4078913,appliances.environment.vacuum,3,100.94999999999999
2020-11,topon,4078973,computers.notebook,2,223.48
2020-11,topon,4154206,,2,1494.1200000000001
2020-11,toshiba,622604,computers.components.hdd,1,141.96
2020-11,toshiba,635377,computers.components.hdd,1,55.6
2020-11,toshiba,1530423,computers.components.hdd,2,240.24
2020-11,tp-link,126668,computers.components.network_adapter,1,17.02
2020-11,tp-link,895768,computers.peripherals.wifi,1,70.75
2020-11,tp-link,1643267,computers.peripherals.wifi,1,101.26
2020-11,tp-link,3627541,computers.peripherals.wifi,1,23.65
2020-11,tp-link,3711835,,1,36.73
2020-11,tp-link,4035841,computers.peripherals.wifi,2,240.54
2020-11,transcend,1985,,1,14.43
2020-11,transcend,2712,,2,30.86
2020-11,transcend,3147,,1,14.62
2020-11,transcend,3192,,1,20.13
2020-11,transcend,3193,,1,30.6
2020-11,transcend,78811,computers.components.hdd,1,79.46
2020-11,transcend,257504,computers.components.hdd,1,262.62
2020-11,transcend,431306,,1,53.46
2020-11,transcend,600022,,1,156.28
2020-11,transcend,600024,,1,156.28
2020-11,transcend,1306403,computers.components.hdd,1,64.32
2020-11,transcend,3697754,computers.components.hdd,1,264.86
2020-11,transcend,4170957,,1,140.34
2020-11,tripplite,4012950,,1,280.38
2020-11,tripplite,4012952,,1,205.35
2020-11,ubiquiti,52708,computers.peripherals.wifi,3,339.71999999999997
2020-11,ubiquiti,413769,computers.peripherals.wifi,1,85.62
2020-11,ubiquiti,1042530,computers.peripherals.wifi,2,147.3
2020-11,ubiquiti,3659790,computers.network.router,1,601.27
2020-11,universal,3556676,,3,369.71999999999997
2020-11,ural,1021072,,1,166.51
2020-11,ural,1299702,electronics.audio.acoustic,1,206.19
2020-11,urban,4155935,electronics.telephone,2,106.66
2020-11,vehicle,894927,auto.accessories.videoregister,1,47.46
2020-11,verus,810460,electronics.telephone,1,4.11
2020-11,victorinox,3698885,,2,70.48
2020-11,viewsonic,906871,computers.peripherals.monitor,1,113.81
2020-11,vitherum,4171024,,1,24.13
2020-11,vlk,1296152,electronics.video.projector,2,51.87
2020-11,w.e.p,1525352,construction.tools.soldering,1,34.29
2020-11,w.e.p,1667065,construction.tools.soldering,1,112.22
2020-11,w.e.p.,1022286,construction.tools.soldering,1,16.97
2020-11,western,905448,computers.components.hdd,3,319.29
2020-11,wharfedale,183533,electronics.audio.acoustic,1,101.05
2020-11,winard,1660268,,1,40.03
2020-11,wits,3658333,electronics.telephone,1,10.89
2020-11,wiwu,4051545,computers.notebook,1,34.29
2020-11,wolta,3759457,,1,65.34
2020-11,xerox,481159,computers.peripherals.printer,4,477.59999999999997
2020-11,xerox,855423,computers.peripherals.printer,1,396.98
2020-11,xerox,889263,computers.peripherals.printer,7,2842.28
2020-11,xerox,1549819,stationery.cartrige,1,138.7
2020-11,xerox,3828866,computers.peripherals.printer,3,708
2020-11,xerox,3829066,computers.peripherals.printer,2,722.84
2020-11,xerox,3829660,stationery.cartrige,3,178.85999999999999
2020-11,xerox,3829661,stationery.cartrige,1,92.05
2020-11,xiaomi,947195,computers.peripherals.wifi,2,106.48
2020-11,xiaomi,1020798,,1,33.35
2020-11,xiaomi,1029356,,2,32.38
2020-11,xiaomi,1521771,electronics.telephone,1,413.83
2020-11,xiaomi,1559417,electronics.tablet,2,536.22
2020-11,xiaomi,1578612,electronics.tablet,12,4833.100000000001
2020-11,xiaomi,1843526,,1,31.74
2020-11,xiaomi,3506340,electronics.tablet,1,282.65
2020-11,xiaomi,3642322,,1,16.83
2020-11,xiaomi,3642324,,1,33.66
2020-11,xiaomi,3734820,electronics.telephone,1,795.58
2020-11,xiaomi,3760910,electronics.telephone,1,118.57
2020-11,xiaomi,3791406,electronics.telephone,1,118.57
2020-11,xiaomi,4038506,electronics.telephone,1,679.02
2020-11,xiaomi,4044469,electronics.telephone,1,292.56
2020-11,xiaomi,4078882,electronics.telephone,1,339.51
2020-11,xiaomi,4102686,electronics.telephone,1,212.06
2020-11,xiaomi,4154517,electronics.telephone,3,1060.3
2020-11,yihua,846779,construction.tools.soldering,1,36.03
2020-11,zalman,180228,computers.components.cooler,1,22.26
2020-11,zalman,652784,,1,91.88
2020-11,zalman,799642,computers.components.power_supply,2,381.24
2020-11,zalman,824149,computers.components.power_supply,6,889.5600000000001
2020-11,zalman,1484739,,2,109.04
2020-11,zalman,4170706,computers.components.power_supply,2,116.42
2020-11,zebra,301214,,2,60.6
2020-11,zebra,3790358,computers.peripherals.scanner,1,169.87
2020-11,zebra,3829003,computers.peripherals.printer,2,870.28
2020-11,zetton,1549524,,2,37.14
2020-11,zetton,3688380,,1,40.64
2020-11,zte,1714699,,2,29.2
2020-11,zte,3623542,computers.peripherals.wifi,1,61.27
2020-11,zyxel,1023383,computers.peripherals.wifi,1,119.03
2020-11,zyxel,1154493,computers.peripherals.wifi,1,34.75
2020-11,zyxel,1283196,computers.peripherals.nas,1,246.02
2020-11,zyxel,1283197,computers.peripherals.nas,1,123.79
2020-11,zyxel,1342685,computers.network.router,1,104.75
2020-11,zyxel,1444135,computers.peripherals.wifi,1,92.66
2020-11,zyxel,1660670,computers.network.router,1,977.76
2020-12,,526,,1,50.16
2020-12,,817,,2,34.86
2020-12,,872,,1,11.62
2020-12,,1926,,1,13.33
2020-12,,2260,,1,10.48
2020-12,,2717,computers.components.network_adapter,1,21.74
2020-12,,4442,,1,9.84
2020-12,,5879,,1,13.17
2020-12,,16101,computers.peripherals.camera,5,182.28
2020-12,,73722,stationery.cartrige,1,22.92
2020-12,,82390,stationery.cartrige,1,75.99
2020-12,,89030,,1,621.8100000000001
2020-12,,123204,computers.peripherals.keyboard,1,46.64
2020-12,,215454,,4,78.48
2020-12,,215456,,1,32.04
2020-12,,219425,computers.notebook,2,56.2
2020-12,,223284,stationery.cartrige,1,87.05
2020-12,,224631,,2,42.52
2020-12,,226660,stationery.cartrige,1,73.62
2020-12,,226896,stationery.cartrige,1,56.61
2020-12,,227287,,1,1.57
2020-12,,228940,,1,12.65
2020-12,,230713,electronics.tablet,1,11.3
2020-12,,246840,,1,27.32
2020-12,,246841,,14,818.1600000000005
2020-12,,252426,electronics.tablet,1,10.709999999999999
2020-12,,252464,electronics.tablet,2,4.71
2020-12,,252465,electronics.tablet,1,22.86
2020-12,,254542,,2,20.1
2020-12,,255919,,3,4.71
2020-12,,261142,,5,349.4699999999999
2020-12,,266078,,1,10.76
2020-12,,266161,,1,19.42
2020-12,,266440,computers.peripherals.printer,1,65.71
2020-12,,271031,,1,1.57
2020-12,,275016,,1,113.02
2020-12,,276228,electronics.telephone,1,11.43
2020-12,,286772,,1,8.7
2020-12,,287525,,17,224.39999999999992
2020-12,,293713,,1,46.92
2020-12,,294606,stationery.cartrige,1,120.57
2020-12,,301664,,1,65.32
2020-12,,306709,,1,23.62
2020-12,,307967,,1,62.02
2020-12,,317254,,1,37.78
2020-12,,331558,computers.notebook,2,44.58
2020-12,,333069,appliances.personal.massager,1,42.57
2020-12,,335781,,1,30.16
2020-12,,336008,,2,28.38
2020-12,,337253,,2,24.76
2020-12,,337785,electronics.telephone,1,1.57
2020-12,,338823,computers.notebook,3,140.94
2020-12,,347498,,1,12.92
2020-12,,353831,stationery.cartrige,1,20.86
2020-12,,363255,electronics.telephone,1,15.78
2020-12,,367123,computers.peripherals.printer,2,61.66
2020-12,,367329,stationery.cartrige,1,24.63
2020-12,,367413,stationery.cartrige,1,14.27
2020-12,,367542,stationery.cartrige,1,13.97
2020-12,,367956,stationery.cartrige,3,821.96
2020-12,,368667,,1,17.9
2020-12,,376533,electronics.telephone,1,11.11
2020-12,,383069,,1,13.34
2020-12,,383280,,1,33.24
2020-12,,385117,stationery.cartrige,1,23.05
2020-12,,386039,appliances.environment.vacuum,2,160.12
2020-12,,392768,stationery.cartrige,2,40.2
2020-12,,401264,,2,27.3
2020-12,,401301,electronics.tablet,1,17.78
2020-12,,404115,computers.peripherals.printer,1,58.96
2020-12,,404151,computers.peripherals.printer,1,12.83
2020-12,,408472,stationery.cartrige,1,14.08
2020-12,,412853,stationery.cartrige,2,31.84
2020-12,,426175,computers.peripherals.printer,1,45.84
2020-12,,454070,,1,14.05
2020-12,,454726,,1,1.57
2020-12,,455066,furniture.living_room.shelving,2,32.38
2020-12,,455067,furniture.living_room.shelving,2,64.76
2020-12,,455078,furniture.living_room.shelving,1,27.14
2020-12,,455088,furniture.living_room.shelving,1,30.16
2020-12,,455096,furniture.living_room.shelving,4,91.13999999999999
2020-12,,457055,,1,256.67
2020-12,,470796,electronics.tablet,1,31.74
2020-12,,471384,stationery.cartrige,1,21.46
2020-12,,471386,stationery.cartrige,1,21.46
2020-12,,478332,stationery.cartrige,1,254.85000000000002
2020-12,,481821,electronics.tablet,1,11.43
2020-12,,482752,stationery.cartrige,1,17.02
2020-12,,526807,computers.peripherals.printer,1,17.44
2020-12,,543271,,1,12.84
2020-12,,543308,,1,15.17
2020-12,,546533,construction.tools.welding,1,194.92
2020-12,,546758,electronics.telephone,1,18.73
2020-12,,552014,electronics.telephone,1,46.04
2020-12,,564540,construction.tools.soldering,1,21.84
2020-12,,564615,construction.tools.soldering,1,58.25
2020-12,,564616,construction.tools.soldering,1,65.4
2020-12,,564619,construction.tools.soldering,2,205.70999999999998
2020-12,,564655,construction.tools.soldering,2,238.74
2020-12,,564710,construction.tools.soldering,1,151.42
2020-12,,564740,,1,11.56
2020-12,,564813,,1,13.11
2020-12,,571752,electronics.telephone,1,31.74
2020-12,,575637,,1,3.14
2020-12,,575682,stationery.cartrige,1,15.44
2020-12,,577633,electronics.tablet,1,14.6
2020-12,,578581,,1,1.57
2020-12,,578609,,1,14.370000000000001
2020-12,,582076,,2,50.16
2020-12,,582253,,1,40.25
2020-12,,594041,stationery.cartrige,1,66.6
2020-12,,596626,electronics.tablet,1,32.38
2020-12,,596815,,1,17.19
2020-12,,598697,stationery.cartrige,1,58.78
2020-12,,606016,stationery.cartrige,1,15.3
2020-12,,612057,,1,124.53
2020-12,,620097,,1,29.7
2020-12,,632403,construction.tools.welding,1,396.83
2020-12,,633428,electronics.tablet,1,22.22
2020-12,,636186,computers.peripherals.printer,1,10.05
2020-12,,638790,stationery.cartrige,1,29.72
2020-12,,640499,computers.peripherals.printer,1,25.33
2020-12,,640544,computers.peripherals.printer,1,10.24
2020-12,,640792,computers.peripherals.printer,1,33.5
2020-12,,640799,computers.peripherals.printer,1,124.08
2020-12,,641693,construction.tools.drill,1,69.08
2020-12,,648961,,2,3.14
2020-12,,651563,construction.tools.soldering,1,60.32
2020-12,,654164,,1,14.92
2020-12,,654932,auto.accessories.parktronic,1,22.14
2020-12,,665345,,4,9.42
2020-12,,665367,electronics.telephone,1,9.84
2020-12,,666890,stationery.cartrige,1,28.22
2020-12,,668723,,3,3145.499999999999
2020-12,,689218,stationery.cartrige,1,14.78
2020-12,,695047,,1,46.11
2020-12,,722186,electronics.telephone,1,1.57
2020-12,,725146,stationery.cartrige,3,131.24
